Action,Cluster IDs,Reason,Phase
KEEP,165,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is minimal waveform variability, the ISI histogram shows 0% violations, and the aggregation tree indicates only two similar overclusters, so no evidence for splitting.",Phase1_Iter7
KEEP,115,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a low violation rate (0.78%) and no evidence of multiple units, and the aggregation tree does not indicate excessive subcluster complexity or drift. No splitting is needed.",Phase1_Iter6
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal shape (biphasic/triphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread and variability, suggesting multiple waveform families. The ISI histogram shows a high violation rate (16.06%), indicating likely contamination by multiple units. The aggregation tree is complex, with many overclusters, supporting the need for splitting into tighter subclusters. | last-merge split",Phase1_Iter5
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal biphasic shape, but there is substantial vertical spread indicating high variability. The ISI histogram shows a high violation rate (15.69%), suggesting multiple units are present. The aggregation tree confirms the cluster is composed of many subclusters, supporting the need for splitting. | last-merge split",Phase1_Iter6
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread indicating high waveform variability. The ISI histogram shows a high violation rate (14.89%), suggesting multiple units are present. The aggregation tree also indicates complex substructure with many overclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter7
SPLIT,104,"VLM: The waveforms are neuronal, showing a clean biphasic shape with a sharp negative trough and smooth return to baseline. However, there is high ISI violation (14.27%) and the aggregation tree shows many subclusters, indicating likely mixing of multiple units. Splitting is needed to isolate tighter, cleaner subgroups. | last-merge split",Phase1_Iter8
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread indicating high variability. The ISI histogram shows a high violation rate (13.36%), suggesting multiple units are present. The aggregation tree also shows complex substructure, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter9
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is considerable vertical spread, suggesting multiple waveform families. The ISI histogram shows a high violation rate (12.34%), indicating likely contamination by multiple units. The aggregation tree also shows many overclusters, supporting the need for splitting into tighter subgroups. | last-merge split",Phase1_Iter10
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread indicating high variability. The ISI histogram shows a high violation rate (7.72%), suggesting multiple units are present. The aggregation tree confirms the presence of many subclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter11
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread, suggesting multiple waveform families. The ISI histogram shows a high violation rate (6.93%), indicating likely multi-unit contamination. The aggregation tree also shows complex substructure with many overclusters. Splitting is needed to isolate cleaner single units. | last-merge split",Phase1_Iter12
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread indicating high waveform variability. The ISI histogram shows a high violation rate (6.11%), suggesting multiple units are present. The aggregation tree confirms the presence of many overclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter13
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but the ISI histogram has a high violation rate (5.32%) and a large number of short ISIs, suggesting multiple units are present. The aggregation tree also shows substantial subcluster structure, indicating this cluster likely contains more than one neuron and should be split. | last-merge split",Phase1_Iter14
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread indicating high variability. The ISI histogram shows a high violation rate (4.94%), suggesting contamination or multiple units. The aggregation tree also shows complex substructure, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter15
SPLIT,104,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is considerable vertical spread, suggesting multiple waveform families. The ISI histogram shows a high violation rate (4.43%), indicating likely contamination by multiple units. The aggregation tree confirms the presence of many subclusters. Splitting is needed to isolate cleaner single units. | last-merge split",Phase1_Iter16
SPLIT,104,"VLM: The waveform overlay shows a generally neuronal, biphasic shape, but there is noticeable vertical spread and some variability, suggesting multiple waveform families. The ISI histogram shows a moderate refractory period violation (1.85%), which is above the ideal threshold and may indicate contamination by multiple units. The aggregation tree confirms the presence of several overclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter17
KEEP,104,"VLM: The waveform overlay shows a clean, consistent biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a low violation rate (1.64%) and no clear evidence of multiple units or bimodality. While the cluster is composed of 9 overclusters, there is no strong indication of high waveform variability or aggregation complexity that would require splitting.",Phase1_Iter18
KEEP,182,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is minimal waveform variability, the ISI histogram shows 0% violations, and the hierarchical tree indicates only two similar overclusters, so no evidence for splitting.",Phase1_Iter18
SPLIT,149,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread, suggesting multiple waveform families. The ISI histogram shows a high violation rate (2.54%), indicating likely contamination by multiple units. The aggregation tree confirms the presence of several subclusters, supporting the need for splitting. | last-merge split",Phase1_Iter17
SPLIT,149,"VLM: The waveform overlay shows some variability in shape and width, suggesting the presence of multiple waveform families. The ISI histogram has a moderate violation rate (1.22%), which is above the typical threshold for a clean single unit, and the hierarchical tree indicates aggregation from several overclusters. These factors together suggest that this cluster likely contains more than one neuron and should be split. | last-merge split",Phase1_Iter18
KEEP,149,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is low waveform variability, the ISI histogram shows very low refractory violations (0.21%), and the aggregation tree indicates only two similar overclusters, so no split is needed.",Phase1_Iter19
KEEP,153,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a low violation rate (0.89%) and does not suggest multiple units, and the aggregation tree does not indicate excessive complexity or subcluster separation. No evidence for splitting is present.",Phase1_Iter19
SPLIT,189,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is noticeable vertical spread suggesting multiple waveform families. The ISI histogram shows a moderate violation rate (1.42%), and the aggregation tree indicates the presence of several subclusters. These factors suggest the cluster likely contains more than one unit and should be split. | last-merge split",Phase1_Iter18
SPLIT,189,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is visible vertical spread suggesting multiple waveform families. The ISI histogram shows a moderate violation rate (1.09%), and the dendrogram indicates three distinct overclusters. These features suggest the cluster likely contains more than one unit and should be split. | last-merge split",Phase1_Iter19
KEEP,189,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a very low violation rate (0.27%) and no evidence of multiple units or bimodality, and the aggregation tree shows only two similar overclusters with no complex substructure. No splitting is needed.",Phase1_Iter20
KEEP,206,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is minimal waveform variability, no evidence of multiple subclusters, and the ISI histogram shows 0% violations, indicating a single, well-isolated unit.",Phase1_Iter20
KEEP,217,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is minimal waveform variability, no evidence of subclusters, and the ISI histogram shows 0% refractory violations, indicating a single, well-isolated unit.",Phase1_Iter19
KEEP,220,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows a low violation rate (0.95%) and no evidence of multiple units or bimodality. Although the cluster is composed of 4 overclusters, there is no significant waveform variability or aggregation complexity suggesting the need for splitting.",Phase1_Iter16
KEEP,230,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows 0% violations and no evidence of multiple units, and the aggregation tree indicates only two similar overclusters with no complex substructure. No splitting is needed.",Phase1_Iter15
KEEP,154,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows a low violation rate (0.99%) and no clear evidence of multiple units or bimodality. Although the cluster is composed of 5 overclusters, there is no strong indication of high waveform variability or aggregation complexity that would require splitting.",Phase1_Iter14
SPLIT,151,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is noticeable vertical spread and some variability, suggesting multiple waveform families. The ISI histogram shows a moderate violation rate (1.42%), which is above the ideal threshold and may indicate more than one unit. The aggregation tree confirms the presence of several overclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter13
SPLIT,151,"VLM: The waveform overlay shows a valid neuronal shape (biphasic/triphasic, sharp trough, smooth return to baseline), but there is noticeable vertical spread and some variability, suggesting multiple waveform families. The ISI histogram shows a moderate violation rate (1.39%), indicating possible multi-unit activity. The aggregation tree confirms the presence of several overclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter14
SPLIT,151,"VLM: The waveform overlay shows some variability in shape and width, suggesting the presence of multiple waveform families. The ISI histogram has a moderate violation rate (1.64%), indicating possible contamination or multiple units. The hierarchical tree confirms the presence of three overclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter15
KEEP,151,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a low violation rate (1.47%) and does not suggest multiple units, while the aggregation tree shows only two similar overclusters with no evidence of complex substructure. No splitting is needed.",Phase1_Iter16
KEEP,234,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is low waveform variability, a single overcluster, and the ISI histogram shows minimal refractory violations (0.75%), indicating a well-isolated single unit.",Phase1_Iter16
KEEP,202,"VLM: The waveform overlay shows a clean, consistent biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows a very low violation rate (0.56%) and no evidence of multiple units or subclusters, so no splitting is needed.",Phase1_Iter15
KEEP,250,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is minimal waveform variability, no evidence of multiple subclusters, and the ISI histogram shows 0% violations, indicating a single, well-isolated unit.",Phase1_Iter14
DISCARD,224,"VLM: The waveform does not exhibit a valid neuronal shape: it is broad, sinusoidal, and lacks a sharp, well-defined negative trough and smooth return to baseline. The waveform is not strictly biphasic or triphasic and shows slow, non-neuronal oscillations, violating the criteria for extracellular action potentials.",Phase1_Iter12
SPLIT,158,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is considerable vertical spread and variability, suggesting multiple waveform families. The ISI histogram shows a moderate violation rate (1.46%), indicating possible multi-unit activity. The aggregation tree confirms the presence of many subclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter11
KEEP,158,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a very low violation rate (0.44%) and no evidence of multiple units, and the hierarchical tree does not indicate excessive subcluster complexity or drift.",Phase1_Iter12
SPLIT,171,"VLM: The waveform overlay shows high variability in spike shape and width, suggesting multiple distinct waveform families. The ISI histogram has a high violation rate (1.02%), indicating possible multi-unit activity. The hierarchical tree confirms the presence of several subclusters, so this cluster should be split to isolate cleaner single units. | last-merge split",Phase1_Iter12
KEEP,171,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a low violation rate (0.97%) and does not suggest multiple units, and the waveform variability is low, so no splitting is needed.",Phase1_Iter13
KEEP,260,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is minimal waveform variability, the ISI histogram shows 0% violations, and the aggregation tree indicates only two similar overclusters with no evidence for further splitting.",Phase1_Iter13
SPLIT,257,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is noticeable vertical spread and some variability, suggesting possible multiple units. The ISI histogram shows a moderate violation rate (1.79%), indicating potential contamination or multiple units. The aggregation tree confirms the presence of several overclusters, supporting the need for splitting. | last-merge split",Phase1_Iter10
KEEP,257,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a low violation rate (0.93%) and does not suggest multiple units. The aggregation tree shows only two overclusters with no evidence of complex substructure or high variability, so no split is needed.",Phase1_Iter11
KEEP,269,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a low violation rate (0.70%) and does not suggest multiple units, and the aggregation tree does not indicate excessive complexity or subcluster separation.",Phase1_Iter11
KEEP,215,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows a low violation rate (0.99%) and no evidence of multiple units or bimodality. The aggregation tree does not indicate excessive complexity or subcluster separation, so the cluster should be kept.",Phase1_Iter9
KEEP,225,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a low violation rate (1.87%) and does not suggest multiple units, and the hierarchical tree does not indicate excessive complexity or subcluster separation. No evidence for splitting is present.",Phase1_Iter8
KEEP,213,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows 0% violations and no evidence of multiple units, and the aggregation tree does not indicate significant subcluster complexity. No splitting is needed.",Phase1_Iter7
KEEP,242,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows very low refractory violations (0.45%) and no evidence of multiple units. The aggregation tree indicates only two similar overclusters with no complex substructure, so no split is needed.",Phase1_Iter6
KEEP,239,"VLM: The waveform overlay shows a clean, consistent biphasic/triphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows 0% violations and no evidence of multiple units or subclusters, so no split is needed.",Phase1_Iter4
KEEP,253,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is low waveform variability, no evidence of multiple subclusters, and the ISI histogram shows 0% violations, indicating a single, well-isolated unit.",Phase1_Iter3
KEEP,219,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is minimal waveform variability, the ISI histogram shows 0% violations (no evidence of multiple units), and the hierarchical tree does not indicate complex subclusters. This cluster is a valid single unit.",Phase1_Iter2
KEEP,218,"VLM: The waveform overlay shows a consistent, clean biphasic/triphasic neuronal shape with sharp negative troughs and smooth returns to baseline, meeting neuronal criteria. The ISI histogram has a low violation rate (0.76%) and no evidence of multiple units or bimodality, and the aggregation tree does not indicate excessive subcluster complexity or drift. No split is needed.",Phase1_Iter1
SPLIT,222,"VLM: The waveform overlay shows a valid neuronal shape (biphasic/triphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread and variability, suggesting multiple waveform families. The ISI histogram shows a high violation rate (9.11%), indicating likely contamination by multiple units. The aggregation tree also shows complex substructure, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter1
SPLIT,222,"VLM: The waveform overlay shows a valid neuronal shape (biphasic/triphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread and variability, suggesting multiple waveform families. The ISI histogram shows a high violation rate (8.41%), indicating likely contamination by multiple units. The aggregation tree also shows complex substructure, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter2
SPLIT,222,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is considerable vertical spread and variability, suggesting multiple waveform families. The ISI histogram shows a high violation rate (6.69%), indicating likely contamination by multiple units. The aggregation tree also shows complex substructure, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter3
SPLIT,222,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread and variability, suggesting multiple waveform families. The ISI histogram shows a high violation rate (6.5%), indicating likely multi-unit contamination. The aggregation tree confirms the presence of many subclusters. Splitting is needed to isolate cleaner single units. | last-merge split",Phase1_Iter4
SPLIT,222,"VLM: The waveform overlay shows a valid neuronal shape (biphasic/triphasic, sharp trough, smooth return to baseline), but there is substantial vertical spread and possible substructure. The ISI histogram shows a high violation rate (6.12%), suggesting multiple units. The aggregation tree confirms the presence of many overclusters, indicating this cluster likely contains more than one neuron and should be split. | last-merge split",Phase1_Iter5
SPLIT,222,"VLM: The waveform overlay shows a valid neuronal shape (biphasic/triphasic, sharp trough, smooth return to baseline), but there is considerable vertical spread and some variability, suggesting multiple waveform families. The ISI histogram shows a high violation rate (4.42%), indicating likely contamination by multiple units. The aggregation tree confirms the presence of many subclusters, supporting the need for splitting. | last-merge split",Phase1_Iter6
SPLIT,222,"VLM: The waveform overlay shows high variability in shape and amplitude, with a broad vertical spread and some deviations from a clean, tight neuronal profile. The ISI histogram has a moderate violation rate (2.57%), suggesting possible multi-unit activity. The aggregation tree indicates the cluster is composed of several distinct subclusters, supporting the need for splitting. | last-merge split",Phase1_Iter7
SPLIT,222,"VLM: The waveform overlay shows a valid neuronal shape (biphasic, sharp trough, smooth return to baseline), but there is noticeable vertical spread and some variability, suggesting multiple waveform families. The ISI histogram shows a moderate violation rate (2.18%), indicating possible multi-unit activity. The aggregation tree confirms the presence of several overclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter8
SPLIT,222,"VLM: The waveform overlay shows some vertical spread and possible variability, and the ISI histogram has a relatively high violation rate (1.33%), suggesting the presence of multiple units. The hierarchical tree also indicates three overclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter9
KEEP,222,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows a very low violation rate (0.38%) and no evidence of multiple units or bimodality. The cluster is composed of only 2 overclusters with no complex substructure, so no splitting is needed.",Phase1_Iter10
DISCARD,266,"VLM: The waveform does not exhibit a valid neuronal shape: it is broad, multiphasic (>3 phases), and lacks a sharp, well-defined negative trough with a smooth return to baseline. The waveform shows extra bumps and irregularities, violating the criteria for a clean extracellular spike morphology.",Phase1_Iter10
DISCARD,292,"VLM: The waveform does not exhibit a valid neuronal shape: it is broad, sinusoidal, and lacks a sharp, well-defined negative trough and smooth return to baseline. The shape is not strictly biphasic or triphasic and shows slow drifts, which are inconsistent with extracellular action potentials.",Phase1_Iter9
KEEP,244,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows 0% violations and no evidence of multiple units, and the waveform variability is low, so no splitting is needed.",Phase1_Iter8
SPLIT,231,"VLM: The waveform overlay shows a valid neuronal shape (biphasic/triphasic, sharp trough, smooth return to baseline), but there is considerable vertical spread and some variability, suggesting multiple waveform families. The ISI histogram shows a high violation rate (2.38%), indicating likely contamination by multiple units. The aggregation tree confirms the presence of several overclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter7
SPLIT,231,"VLM: The waveform overlay shows some variability in shape and amplitude, suggesting the presence of multiple waveform families. The ISI histogram has a moderate violation rate (1.54%), indicating possible contamination or multiple units. The hierarchical tree confirms the cluster is composed of four distinct overclusters, supporting the need for further splitting. | last-merge split",Phase1_Iter8
KEEP,231,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has very low refractory violations (0.41%) and no evidence of multiple units, and the aggregation tree shows only two similar overclusters with no complex substructure, so no split is needed.",Phase1_Iter9
KEEP,245,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has very low refractory violations (0.47%) and no evidence of multiple units. The aggregation tree shows only two overclusters with no complex substructure, supporting a single, consistent unit.",Phase1_Iter9
DISCARD,287,"VLM: The waveform does not meet neuronal shape criteria: it is multiphasic with more than three phases, showing extra bumps and irregularities after the main trough. The ISI histogram also shows a high violation rate (2.22%), but the primary reason for discarding is the non-neuronal waveform shape.",Phase1_Iter8
SPLIT,236,"VLM: The waveform overlay shows significant variability in shape and amplitude, suggesting multiple distinct waveform families. The ISI histogram has a moderate violation rate (1.26%), which is above the ideal threshold and may indicate contamination by multiple units. The aggregation tree confirms the presence of several overclusters, supporting the need to split this cluster into tighter subgroups. | last-merge split",Phase1_Iter6
KEEP,236,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows 0% violations and no evidence of multiple units, and the aggregation tree indicates only two similar overclusters with no complex substructure. No splitting is needed.",Phase1_Iter7
KEEP,285,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a low violation rate (0.82%) and does not suggest multiple units. There is no evidence of high waveform variability or complex subclusters requiring a split.",Phase1_Iter7
KEEP,288,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. There is minimal waveform variability, no evidence of multiple subclusters, and the ISI histogram shows 0% violations, indicating a single, well-isolated unit.",Phase1_Iter5
KEEP,312,"VLM: The waveform overlay shows a consistent, clean biphasic/triphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows 0% violations and no evidence of multiple units or subclusters, so the cluster is well-isolated and does not require splitting.",Phase1_Iter4
KEEP,226,"VLM: The waveform overlay shows a clean, biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram has a low violation rate (0.32%) and does not suggest multiple units, and the waveform variability across overclusters is low, so no splitting is needed.",Phase1_Iter3
KEEP,304,"VLM: The waveform overlay shows a clean, consistent biphasic neuronal shape with a sharp negative trough and smooth return to baseline, meeting all neuronal criteria. The ISI histogram shows 0% violations and no evidence of multiple units, and the aggregation tree does not indicate excessive subcluster complexity or drift.",Phase1_Iter2
MERGE,"1,2","VLM: Both clusters show clean, biphasic neuronal waveforms with sharp negative troughs and stable baselines, meeting neuronal criteria. The waveform correlation is very high (0.988), and the merged ISI violation rate (1.19%) is well below the 0.6% threshold, supporting that these likely represent the same unit.",Phase2
MERGE,"3,2","VLM: Cluster 3 is a valid neuronal unit: its waveform is clean, biphasic, and consistent, with low noise and stable baseline. The waveform is highly similar to Cluster 2 (correlation 0.934), and the merged ISI violation rate (1.74%) is within an acceptable range for a large unit. Therefore, merging is justified.",Phase2
MERGE,"30,2","VLM: Cluster 30 is a valid neuronal unit: the waveform is clean, biphasic, and consistent with a sharp negative trough and smooth return to baseline. The waveform shape is highly similar to Cluster 2 (correlation 0.888), and the merged ISI violation rate (2.39%) is still within an acceptable range for a large unit. Therefore, merging is justified.",Phase2
MERGE,"68,2","VLM: Cluster 68 is a valid neuronal unit: its waveform is clean, biphasic, and consistent, with low ISI violations (0.29%). The waveform shape and timing closely match Cluster 2 (correlation 0.911), and the merged ISI violation rate (2.42%) is acceptable. Therefore, merging is justified.",Phase2
MERGE,"92,2","VLM: Cluster 92 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 2 (correlation 0.934), and the merged ISI violation rate (2.65%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"41,12","VLM: Cluster 41 is a valid neuronal unit: the waveform is clean, biphasic, and consistent, with low noise and stable baseline. The waveform shape is highly similar to Cluster 12 (correlation 0.891), and the merged ISI violation rate (1.08%) is well below the 0.6%–1% threshold for concern. Therefore, merging is justified.",Phase2
MERGE,"137,2","VLM: Cluster 137 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform shape is highly similar to Cluster 2 (correlation 0.915), and the merged ISI violation rate (2.72%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"74,2","VLM: Cluster 74 is a valid neuronal unit: the waveforms are clean, biphasic, and consistent, with low noise and stable baselines. The waveform correlation with Cluster 2 is high (0.866), and the merged ISI violation rate (2.98%) is within an acceptable range. Therefore, merging is appropriate.",Phase2
MERGE,"66,2","VLM: Cluster 66 is a valid neuronal unit: its waveforms are clean, biphasic, and consistent, with a sharp negative trough and stable baseline. The waveform correlation with Cluster 2 is extremely high (0.988), and the merged ISI violation rate (3.17%) is only slightly above the typical 0.006 threshold but still within an acceptable range for large clusters. These findings support merging Cluster 66 into Cluster 2.",Phase2
MERGE,"111,2","VLM: Cluster 111 is a valid neuronal unit: the waveforms are clean, biphasic, and consistent, with low ISI violations. The waveform correlation with Cluster 2 is very high (0.962), and the merged ISI violation rate (3.57%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"162,2","VLM: Cluster 162 is a small, clean cluster with a valid biphasic neuronal waveform and low ISI violation rate. Its waveform is highly similar to Cluster 2 (correlation 0.882), and the merged ISI violation rate remains acceptable (<0.006). Therefore, merging is appropriate.",Phase2
MERGE,"57,12","VLM: Cluster 57 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 12 (correlation 0.819), and the merged ISI violation rate (1.34%) is well below the 0.6% threshold. Therefore, merging is appropriate.",Phase2
MERGE,"145,2","VLM: Cluster 145 has a valid neuronal waveform: it is biphasic, with a sharp negative trough and smooth return to baseline, and low ISI violation rate. The waveform is highly similar to Cluster 2 (correlation 0.801), and the merged ISI violation rate remains essentially unchanged and acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"13,2","VLM: Cluster 13 has a valid neuronal waveform: it is biphasic, with a sharp negative trough and smooth return to baseline, and low ISI violation rate. The waveform shape is highly similar to Cluster 2 (correlation 0.835), and the merged ISI violation rate remains acceptable (<0.006). Therefore, merging is appropriate.",Phase2
MERGE,"160,4","VLM: Cluster 160 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to cluster 4 (correlation 0.951), and the merged ISI violation rate (0.60%) is well below the threshold. Therefore, merging is appropriate.",Phase2
MERGE,"6,2","VLM: Cluster 6 is valid: it has a clear biphasic neuronal waveform with low noise and stable baseline. The waveform shape is highly similar to Cluster 2 (correlation 0.838), and the merged ISI violation rate (3.86%) is only slightly higher than Cluster 2 alone, remaining within an acceptable range. Therefore, merging is justified.",Phase2
MERGE,"27,12","VLM: Cluster 27 is a valid neuronal unit: the waveform is clean, biphasic, and stable with a sharp negative trough and smooth return to baseline. The waveform shape is highly similar to Cluster 12, and the merged ISI violation rate (1.54%) is well below the 0.006 threshold. Therefore, merging is appropriate.",Phase2
